Date & Hour,open,high,low,close,volume
2020-02-07 09:30:00,29280.7500,29280.7500,29140.0508,29225.9609,0
2020-02-06 15:30:00,29349.0508,29391.4492,29349.0098,29376.6406,25775014
2020-02-06 14:30:00,29389.8691,29401.4395,29324.6895,29349.1699,21594464
2020-02-06 13:30:00,29365.7500,29407.3496,29345.3906,29389.9492,20184336
2020-02-06 12:30:00,29406.5703,29408.0508,29357.1797,29366.0801,21094036
2020-02-06 11:30:00,29374.0098,29406.8008,29309.9707,29406.3105,22256993
2020-02-06 10:30:00,29279.7207,29390.6699,29269.5000,29373.7598,27850597
2020-02-06 09:30:00,29388.5801,29406.3906,29246.9297,29281.1191,0
2020-02-05 15:30:00,29296.5605,29296.6191,29232.1895,29292.2793,38501251
2020-02-05 14:30:00,29223.6504,29308.8906,29214.7891,29296.7891,31537847
2020-02-05 13:30:00,29166.5605,29234.0293,29162.0098,29223.9199,23869979
2020-02-05 12:30:00,29158.2793,29181.1699,29142.0391,29166.4902,24212041
2020-02-05 11:30:00,29119.7207,29180.8105,29067.9004,29158.4297,31335024
2020-02-05 10:30:00,29032.9297,29127.6992,29000.8496,29119.2109,43381063
2020-02-05 09:30:00,29048.7305,29141.9492,29006.7305,29033.3691,0
2020-02-04 15:30:00,28870.2207,28875.9902,28794.8301,28813.0293,38919170
2020-02-04 14:30:00,28864.3203,28895.6504,28836.5098,28870.1094,26910831
2020-02-04 13:30:00,28844.3301,28904.8809,28843.8809,28864.3203,22263205
2020-02-04 12:30:00,28889.3691,28894.5605,28830.6309,28844.3008,22404321
2020-02-04 11:30:00,28872.3496,28902.0898,28855.2891,28889.5000,29935874
2020-02-04 10:30:00,28862.6094,28884.7598,28821.8906,28872.3691,34387642
2020-02-04 09:30:00,28696.7402,28862.8496,28696.7402,28862.5000,0
2020-02-03 15:30:00,28483.0293,28483.9004,28381.0293,28396.9805,32819611
2020-02-03 14:30:00,28402.3809,28482.6992,28379.9707,28482.6992,25378559
2020-02-03 13:30:00,28395.9609,28441.7402,28380.5000,28402.0391,20544330
2020-02-03 12:30:00,28446.0996,28458.0098,28367.9707,28395.2793,22025472
2020-02-03 11:30:00,28490.8008,28498.3398,28395.9004,28445.6191,24889485
2020-02-03 10:30:00,28620.9902,28626.4004,28490.1406,28490.4492,32130342
2020-02-03 09:30:00,28319.6504,28630.3906,28319.6504,28620.5703,0
2020-01-31 15:30:00,28229.2500,28280.5703,28169.5293,28248.4004,49664579
2020-01-31 14:30:00,28300.8008,28365.5000,28229.1797,28229.1797,32916756
2020-01-31 13:30:00,28334.2695,28359.3398,28262.4492,28300.6992,29853967
2020-01-31 12:30:00,28436.4297,28436.4297,28314.0195,28334.2305,28537565
2020-01-31 11:30:00,28402.7695,28484.7598,28373.3594,28436.2109,31608479
2020-01-31 10:30:00,28531.4004,28547.1797,28388.4492,28416.0801,37963666
2020-01-31 09:30:00,28712.5801,28729.7305,28531.4102,28531.4102,0
2020-01-30 15:30:00,28743.2305,28879.7109,28736.4297,28858.7695,38407612
2020-01-30 14:30:00,28624.5801,28764.2695,28585.1895,28742.9902,36225719
2020-01-30 13:30:00,28569.5898,28647.3496,28558.6895,28624.5996,19891703
2020-01-30 12:30:00,28588.3906,28599.1602,28518.5000,28569.3301,21417420
2020-01-30 11:30:00,28619.0195,28699.6602,28587.3691,28588.3594,24554679
2020-01-30 10:30:00,28651.6309,28652.6406,28489.7598,28618.3906,40682201
2020-01-30 09:30:00,28640.1602,28733.4297,28578.6406,28650.9902,0
2020-01-29 15:30:00,28815.9609,28823.5801,28731.8398,28736.3691,33799636
2020-01-29 14:30:00,28872.1191,28878.4199,28753.5801,28815.9609,30431844
2020-01-29 13:30:00,28881.9199,28906.7793,28839.2109,28871.2695,24314430
2020-01-29 12:30:00,28856.7207,28882.0801,28826.8496,28882.0801,19172279
2020-01-29 11:30:00,28875.5000,28875.5000,28821.8496,28857.1797,24037018
2020-01-29 10:30:00,28813.2305,28886.4707,28798.7500,28876.6094,32519560
2020-01-29 09:30:00,28820.5293,28944.2402,28728.1895,28813.9805,0
2020-01-28 15:30:00,28799.3906,28799.6094,28718.5195,28721.5293,34510387
2020-01-28 14:30:00,28787.0996,28823.2305,28752.0996,28799.5098,28315782
2020-01-28 13:30:00,28755.8496,28807.4902,28737.8496,28787.1895,22096713
2020-01-28 12:30:00,28791.0000,28791.6191,28740.9902,28755.9297,20641856
2020-01-28 11:30:00,28764.2305,28796.5801,28737.2695,28790.9492,26491476
2020-01-28 10:30:00,28705.8008,28769.0801,28698.1094,28764.2891,40835348
2020-01-28 09:30:00,28594.2793,28719.8906,28575.7500,28707.1406,0
2020-01-27 15:30:00,28599.2598,28599.2598,28529.6191,28533.1797,33318695
2020-01-27 14:30:00,28649.8398,28657.8691,28557.0391,28599.2305,30137101
2020-01-27 13:30:00,28659.3398,28666.3203,28590.4902,28649.0605,20866695
2020-01-27 12:30:00,28646.0801,28671.7891,28618.1191,28659.3594,21655676
2020-01-27 11:30:00,28544.0098,28660.3008,28518.7402,28646.4102,27626825
2020-01-27 10:30:00,28644.3203,28649.7402,28504.1992,28544.4199,32922154
2020-01-27 09:30:00,28542.4902,28645.1699,28440.4707,28643.5801,0
2020-01-24 15:30:00,29009.7891,29010.9395,28914.1191,28990.9805,39373562
2020-01-24 14:30:00,28859.9004,29044.9805,28859.7305,29010.3496,39447882
2020-01-24 13:30:00,28977.9609,28981.3105,28843.3105,28859.6992,30084140
2020-01-24 12:30:00,28994.4492,29072.3691,28976.7305,28977.6895,24476809
2020-01-24 11:30:00,29131.6191,29137.5801,28964.7109,28994.4199,35466909
2020-01-24 10:30:00,29143.2207,29207.0898,29100.9199,29128.1797,43852108
2020-01-24 09:30:00,29272.5898,29288.7891,29144.1699,29144.1699,71294852
2020-01-23 15:30:00,29170.8496,29190.4707,29143.6504,29167.0098,33814138
2020-01-23 14:30:00,29151.8809,29179.6094,29147.2793,29170.7598,25362632
2020-01-23 13:30:00,29079.0098,29159.3809,29076.1191,29151.6699,19668253
2020-01-23 12:30:00,29059.9805,29105.9199,29038.5195,29079.6699,17054788
2020-01-23 11:30:00,28988.0605,29067.0996,28987.2793,29060.3398,22362341
2020-01-23 10:30:00,29077.3203,29115.2109,28979.8301,28987.8906,28504995
2020-01-23 09:30:00,29111.0195,29111.0195,28966.9805,29077.1602,0
