Date & Hour,open,high,low,close,volume
2020-02-07 09:30:00,3334.9299,3335.5601,3325.5701,3335.3401,0
2020-02-06 15:30:00,3342.2100,3347.1101,3342.2000,3345.5601,247316961
2020-02-06 14:30:00,3346.0300,3347.1899,3341.2000,3342.2200,175322441
2020-02-06 13:30:00,3343.5701,3347.2500,3341.6001,3346.0400,137200203
2020-02-06 12:30:00,3346.8899,3347.9600,3343.5801,3343.5801,136244078
2020-02-06 11:30:00,3345.6799,3346.8899,3340.7200,3346.8799,158816518
2020-02-06 10:30:00,3338.5300,3346.6499,3337.3899,3345.6399,202798984
2020-02-06 09:30:00,3344.9199,3346.2000,3334.3899,3338.7400,0
2020-02-05 15:30:00,3334.9600,3335.3899,3328.8201,3334.9099,293046392
2020-02-05 14:30:00,3329.2000,3337.5801,3328.3401,3334.9700,209868696
2020-02-05 13:30:00,3325.5801,3329.7400,3324.7800,3329.2500,166455738
2020-02-05 12:30:00,3327.0100,3328.8701,3323.2000,3325.5901,154193815
2020-02-05 11:30:00,3324.6799,3329.4500,3318.4500,3327.0200,186703208
2020-02-05 10:30:00,3318.1399,3324.8601,3313.7500,3324.6299,244955374
2020-02-05 09:30:00,3324.9099,3330.5000,3315.5400,3318.1599,0
2020-02-04 15:30:00,3304.7400,3305.3401,3295.9199,3298.0901,296569771
2020-02-04 14:30:00,3302.9500,3306.9199,3301.3401,3304.7300,206791800
2020-02-04 13:30:00,3300.0500,3305.8000,3299.9600,3302.9399,147842576
2020-02-04 12:30:00,3305.0701,3305.4600,3298.2600,3300.0500,134086747
2020-02-04 11:30:00,3300.7900,3305.6499,3300.6299,3305.1001,181483296
2020-02-04 10:30:00,3297.8301,3302.2500,3295.7600,3300.8000,216764738
2020-02-04 09:30:00,3280.6101,3297.8301,3280.6101,3297.8301,0
2020-02-03 15:30:00,3256.3799,3256.7100,3246.0200,3248.7300,268876969
2020-02-03 14:30:00,3249.7100,3256.3301,3246.9099,3256.3301,181358456
2020-02-03 13:30:00,3249.0500,3253.7500,3247.3601,3249.6899,144174104
2020-02-03 12:30:00,3252.6101,3256.0000,3247.6499,3248.9900,144211754
2020-02-03 11:30:00,3253.9500,3254.6599,3244.3000,3252.6201,171991186
2020-02-03 10:30:00,3268.1299,3268.4399,3253.9199,3253.9299,218123453
2020-02-03 09:30:00,3243.7100,3268.3000,3242.1299,3268.1001,0
2020-01-31 15:30:00,3221.9700,3228.4299,3214.8401,3225.0200,377868474
2020-01-31 14:30:00,3230.4900,3238.4600,3221.9800,3221.9800,216563069
2020-01-31 13:30:00,3230.5400,3236.1699,3223.8401,3230.4700,177442027
2020-01-31 12:30:00,3241.1299,3241.1299,3228.0300,3230.5601,183364584
2020-01-31 11:30:00,3236.6101,3247.3401,3233.4700,3241.1101,188451633
2020-01-31 10:30:00,3253.3999,3255.6899,3235.2600,3238.6001,236486954
2020-01-31 09:30:00,3278.2200,3282.3301,3253.4800,3253.5000,0
2020-01-30 15:30:00,3271.3301,3285.9099,3270.7100,3283.6499,297771348
2020-01-30 14:30:00,3258.4500,3273.6699,3254.9099,3271.3201,263241059
2020-01-30 13:30:00,3251.2800,3259.8899,3249.9700,3258.4399,153190725
2020-01-30 12:30:00,3252.9500,3254.2100,3245.9199,3251.2600,152509499
2020-01-30 11:30:00,3256.6201,3263.9399,3252.8899,3252.9500,172805153
2020-01-30 10:30:00,3259.5701,3259.5901,3242.8899,3256.7300,243508193
2020-01-30 09:30:00,3256.4500,3265.6899,3250.7100,3259.5400,0
2020-01-29 15:30:00,3282.2500,3283.6299,3273.1699,3273.6001,264172494
2020-01-29 14:30:00,3289.5500,3290.1699,3275.2300,3282.2400,209736580
2020-01-29 13:30:00,3289.3501,3293.4700,3286.1699,3289.5200,155161539
2020-01-29 12:30:00,3287.5901,3289.3899,3284.3999,3289.3701,136938960
2020-01-29 11:30:00,3287.7300,3288.2200,3284.0000,3287.6001,164995681
2020-01-29 10:30:00,3280.2000,3288.2000,3278.8799,3287.8301,223189991
2020-01-29 09:30:00,3290.7000,3292.2600,3271.9099,3280.2400,0
2020-01-28 15:30:00,3284.2700,3284.4500,3275.8601,3276.1001,248995764
2020-01-28 14:30:00,3281.1699,3285.7800,3279.7100,3284.2600,177227605
2020-01-28 13:30:00,3276.3301,3283.0701,3274.1899,3281.1799,137588123
2020-01-28 12:30:00,3281.5901,3281.9600,3274.9199,3276.3201,129216111
2020-01-28 11:30:00,3277.8601,3282.5701,3275.7200,3281.6101,155473549
2020-01-28 10:30:00,3271.3999,3278.4800,3270.4600,3277.8501,211665685
2020-01-28 09:30:00,3259.8301,3273.2500,3253.2200,3271.5801,0
2020-01-27 15:30:00,3250.4099,3250.4099,3242.4900,3243.4299,269675025
2020-01-27 14:30:00,3256.6201,3257.4299,3246.3601,3250.4099,184874501
2020-01-27 13:30:00,3256.5801,3258.3701,3250.2500,3256.6001,137548203
2020-01-27 12:30:00,3255.3101,3258.8501,3252.4399,3256.5801,137865197
2020-01-27 11:30:00,3245.8999,3257.5500,3243.1299,3255.3201,174401256
2020-01-27 10:30:00,3252.9399,3253.4099,3240.9800,3245.9199,221660224
2020-01-27 09:30:00,3236.7600,3253.9199,3236.3000,3252.9199,0
2020-01-24 15:30:00,3297.2200,3297.3000,3286.5701,3295.4600,267880874
2020-01-24 14:30:00,3283.0300,3300.1499,3283.0200,3297.3201,218250302
2020-01-24 13:30:00,3296.7600,3296.8000,3281.5300,3282.9700,179577168
2020-01-24 12:30:00,3298.8799,3306.4099,3296.7700,3296.7800,145050545
2020-01-24 11:30:00,3314.6699,3315.3401,3295.4900,3298.8501,203613176
2020-01-24 10:30:00,3317.7700,3323.1201,3311.7800,3314.3000,219951011
2020-01-24 09:30:00,3333.1001,3333.1699,3317.8101,3317.8101,331731875
2020-01-23 15:30:00,3325.1899,3326.8799,3322.9199,3326.1299,259420890
2020-01-23 14:30:00,3322.5500,3326.0200,3321.8000,3325.1899,173159546
2020-01-23 13:30:00,3314.1001,3323.9199,3313.8301,3322.5400,143642234
2020-01-23 12:30:00,3313.7100,3317.3899,3310.2400,3314.1101,126370139
2020-01-23 11:30:00,3304.5801,3313.9900,3304.5200,3313.7400,149681291
2020-01-23 10:30:00,3313.1101,3316.0300,3304.1201,3304.5801,195718389
2020-01-23 09:30:00,3315.7700,3316.0100,3301.9199,3313.1299,0
